Type,Z'1,Z'2,Z'3,Z'4,Z'5,Z'6,Z'7,Z'8,Z'9,Z'10,Z'11,Z'12,Z'13,Z'14,Z'15,Z'16,Z'17,Z'18,Z'19,Z'20,Z'21,Z'22,Z'23,Z'24,Z'25,Z'26,Z'27,Z'28,Z'29,Z'30,Z'31,Z'32,Z'33,Z'34,Z'35,Z'36,Z'37,Z'38,Z'39,Z'40,Z'41,Z'42,Z'43,Z'44,Z'45,Z'46,Z'47,Z'48,Z'49,Z'50,Z'51,Z'52,Z'53,Z'54,Z'55,Z'56,Z'57,Z'58,Z'59,Z'60,Z'61,Z'62,Z'63,Z'64,Z'65,Z'66,Z'67,Z'68,Z'69,Z'70,Z'71,Z'72,Z'73,Z'74,Z'75,Z'76,Z'77,Z'78,Z'79,Z'80,-Z''1,-Z''2,-Z''3,-Z''4,-Z''5,-Z''6,-Z''7,-Z''8,-Z''9,-Z''10,-Z''11,-Z''12,-Z''13,-Z''14,-Z''15,-Z''16,-Z''17,-Z''18,-Z''19,-Z''20,-Z''21,-Z''22,-Z''23,-Z''24,-Z''25,-Z''26,-Z''27,-Z''28,-Z''29,-Z''30,-Z''31,-Z''32,-Z''33,-Z''34,-Z''35,-Z''36,-Z''37,-Z''38,-Z''39,-Z''40,-Z''41,-Z''42,-Z''43,-Z''44,-Z''45,-Z''46,-Z''47,-Z''48,-Z''49,-Z''50,-Z''51,-Z''52,-Z''53,-Z''54,-Z''55,-Z''56,-Z''57,-Z''58,-Z''59,-Z''60,-Z''61,-Z''62,-Z''63,-Z''64,-Z''65,-Z''66,-Z''67,-Z''68,-Z''69,-Z''70,-Z''71,-Z''72,-Z''73,-Z''74,-Z''75,-Z''76,-Z''77,-Z''78,-Z''79,-Z''80
3,-0.404401968,-0.396594659,-0.387230041,-0.375033198,-0.365270502,-0.3522425,-0.351827218,-0.34378735,-0.333656306,-0.338122899,-0.327524892,-0.319067369,-0.307973397,-0.298837184,-0.287873729,-0.275083031,-0.268687683,-0.258637849,-0.2522425,-0.240365423,-0.193770739,-0.162707616,-0.130730872,-0.092358779,-0.047591337,-0.004651138,0.046511653,0.100415307,0.158887068,0.205481753,0.256644543,0.307807334,0.351661155,0.396428596,0.436627932,0.468604676,0.498754178,0.525249194,0.547176105,0.566362151,0.580980091,0.595598032,-0.400878058,-0.394179303,-0.384131169,-0.38245648,-0.372408346,-0.364034901,-0.357336145,-0.350637389,-0.281975141,-0.231734471,-0.213312892,-0.183168491,-0.144650644,-0.10110873,-0.070964329,-0.116180931,-0.062590884,-0.027422415,0.014444809,0.02951701,0.064685479,0.084781747,0.124974282,0.138371794,0.188612464,0.225455621,0.237178444,0.272346913,0.290768492,0.32593696,0.34268385,0.37617763,0.386225764,0.416370165,0.449863945,0.49173117,0.50847806,0.543646528,-0.559496738,-0.52550389,-0.50970532,-0.510295308,-0.517187867,-0.520068848,-0.546743461,-0.476207108,-0.433844507,-0.464145129,-0.398853115,-0.363828426,-0.31718711,-0.276368676,-0.236016405,-0.18095085,-0.173084343,-0.128798817,-0.115396619,-0.075190024,0.055044382,0.120598613,0.183530675,0.246608413,0.308345932,0.357759254,0.393522729,0.420050342,0.440503262,0.415971412,0.398548554,0.358778987,0.312672511,0.25223151,0.189124636,0.128173769,0.058016174,-0.006722271,-0.06644946,-0.124137183,-0.177804247,-0.229198765,-0.54993149,-0.530705501,-0.521092507,-0.51628601,-0.51628601,-0.530705501,-0.545124992,-0.521092507,-0.208670195,-0.040442796,0.007622175,0.084526128,0.151817088,0.219108047,0.276786013,0.199882059,0.286399007,0.324850984,0.372915955,0.382528949,0.406561435,0.411367932,0.420980926,0.43059392,0.43059392,0.411367932,0.406561435,0.401754937,0.387335446,0.348883469,0.344076972,0.291205504,0.276786013,0.228721042,0.161430082,0.094139123,0.055687146,-0.040442796
3,-0.390123716,-0.363962261,-0.336558136,-0.31111612,-0.285739508,-0.260362896,-0.234724669,-0.208824828,-0.182924987,-0.156044091,-0.132936482,-0.108420898,-0.075793825,-0.04047586,0.011323823,0.077250691,0.154950215,0.263258642,0.399821441,0.552865958,-0.447134042,-0.438727372,-0.426117366,-0.415609028,-0.402999022,-0.375677342,-0.344152327,-0.321033983,-0.297915639,-0.270593959,-0.24327228,-0.213848933,-0.192832256,-0.176018915,-0.159205574,-0.1444939,-0.127680559,-0.094053876,-0.085647206,-0.064630529,-0.052020523,-0.031003847,-0.016292173,-0.007885503,0.027842848,0.038351186,0.050961192,0.06146953,0.084587874,0.09719788,0.109807886,0.122417892,0.135027898,0.170756248,0.189671257,0.206484598,0.225399607,0.244314616,0.277941299,0.298957975,0.313669649,0.336787993,0.357804669,0.374618011,0.412448028,0.435566373,0.452379714,0.47339639,0.488108064,0.504921405,0.523836414,0.53644642,-0.020495508,-0.089850541,-0.112968885,-0.247475615,-0.37777901,-0.146595568,0.420854699,0.000521168,-0.322988031,-0.299459797,-0.282653728,-0.27461965,-0.26727108,-0.274275514,-0.27935239,-0.2862915,-0.295025775,-0.290264663,-0.257602159,-0.212022071,-0.1448145,-0.080880544,-0.000692157,0.087198952,0.191848644,0.315847901,0.439619712,0.61206363,-0.38793637,-0.37032897,-0.355668611,-0.34394126,-0.329280901,-0.308777917,-0.291221973,-0.273647318,-0.267823404,-0.270821901,-0.276758084,-0.282698944,-0.294496463,-0.297471571,-0.297508994,-0.268164887,-0.230012402,-0.188959655,-0.159601514,-0.121458385,-0.103860341,-0.065717212,-0.045186161,-0.024641076,0.019344678,0.0369474,0.054545444,0.069210481,0.098535877,0.116133921,0.130794279,0.148392324,0.168928053,0.209976122,0.230497818,0.253961876,0.271545887,0.289129898,0.3389957,0.356575033,0.371230714,0.382929998,0.403447016,0.415160334,0.459141411,0.479653751,0.50899318,0.529510198,0.550041249,0.561754567,0.582276263,0.602811992,-0.059865231,-0.1713429,-0.224169777,-0.279686413,-0.311710924,-0.276973264,0.467935755,-0.007033676
3,-0.018108509,0.198805174,0.488328444,-0.418411465,-0.411700056,-0.404988646,-0.394921532,-0.381498714,-0.3714316,-0.36472019,-0.354653076,-0.344585962,-0.327807438,-0.316062472,-0.297606096,-0.287538982,-0.25062623,-0.22210274,-0.270760459,-0.233847707,-0.208679922,-0.190223546,-0.168411465,-0.146599385,-0.126465157,-0.116398042,-0.094585962,-0.076129586,-0.055995358,-0.042572539,-0.03586113,-0.02914972,-0.00733764,0.004407327,0.017830145,0.031252964,0.041320078,0.054742897,0.068165716,0.081588535,0.091655649,0.111789877,0.1285684,0.140313367,0.148702629,0.162125447,0.177226119,0.212461018,0.229239541,0.247695917,0.27118585,0.286286521,0.339977796,0.3785684,0.397024776,0.425548266,0.449038199,0.477561689,0.507763031,0.526219407,0.548031488,0.571521421,0.581588535,0.363467729,0.316487864,0.296353635,0.239306656,0.098367058,-0.113042338,-0.165055761,-0.193579251,-0.270760459,-0.295928244,-0.322773881,-0.351297371,-0.384854418,-0.415055761,-0.066062472,0.014474441,-0.176800727,-0.146401784,0.192135981,0.563650417,-0.369158444,-0.345618049,-0.329930009,-0.314250305,-0.295961485,-0.285516685,-0.277681001,-0.264618749,-0.254173949,-0.248980724,-0.238540092,-0.228116131,-0.225523687,-0.217763025,-0.220451332,-0.215095559,-0.212569801,-0.215249771,-0.21791307,-0.220584705,-0.22325634,-0.228541259,-0.239036074,-0.233855353,-0.220813941,-0.202541792,-0.192105328,-0.184269644,-0.160729249,-0.124139105,-0.103228665,-0.074470038,-0.061416121,-0.040501514,-0.014360338,0.006545934,0.03268711,0.053601717,0.079726221,0.098006705,0.116299693,0.126748661,0.147654933,0.176409393,0.218201097,0.244333937,0.288784772,0.320135844,0.3436554,0.408958324,0.437654433,0.469018009,0.492504221,0.523855293,0.53948915,0.578675906,0.594334771,0.609985299,0.623014208,0.630841556,0.429839589,0.385459608,0.359335104,0.267865997,0.069289757,-0.228574602,-0.228445397,-0.215287283,-0.215095559,-0.222885395,-0.23852342,-0.259392181,-0.295953149,-0.345609713,-0.2234564,-0.090166413,-0.217946414
3,-0.314996399,0.235433255,0.49889508,-0.444634418,-0.439768238,-0.430035878,-0.425169698,-0.415437338,-0.400838798,-0.393539527,-0.386240257,-0.374074807,-0.361909357,-0.342444637,-0.335145367,-0.315680647,-0.293782836,-0.274318116,-0.249987216,-0.230522496,-0.211057776,-0.198892326,-0.179427605,-0.162395975,-0.142931255,-0.125899625,-0.113734175,-0.094269454,-0.079670914,-0.065072374,-0.045607654,-0.031009114,-0.009111304,0.005487237,0.027385047,0.037117407,0.046849767,0.063881397,0.076046847,0.085779207,0.105243928,0.119842468,0.149039548,0.175803538,0.192835168,0.214732979,0.236630789,0.263394779,0.275560229,0.299891129,0.31448967,0.33395439,0.35341911,0.37531692,0.39478164,0.411813271,0.433711081,0.465341251,0.496971421,0.518869232,0.543200132,0.555365582,0.163638088,0.127141738,0.251229329,0.285292589,0.482372881,0.441010351,0.007920327,-0.259719576,-0.279184296,-0.325413007,-0.357043177,-0.155096705,-0.138065075,-0.094269454,-0.011544394,-0.062639284,-0.220790136,-0.274318116,-0.204952136,0.219829446,0.515042575,-0.45109524,-0.437543318,-0.424013009,-0.390100784,-0.369783707,-0.342701477,-0.308800058,-0.288472175,-0.274952674,-0.261433173,-0.234372557,-0.22761821,-0.207344361,-0.173507784,-0.160020704,-0.146555238,-0.139854925,-0.133154613,-0.133208648,-0.140081871,-0.153731056,-0.167391048,-0.167466696,-0.181094267,-0.181180723,-0.188032332,-0.194883942,-0.194970398,-0.195035239,-0.181558966,-0.168050272,-0.134213695,-0.120683386,-0.10036631,-0.073294887,-0.039415082,-0.019098006,0.014749378,0.062191912,0.102782836,0.143384568,0.163669223,0.183932264,0.231342377,0.265157341,0.305823914,0.332862916,0.359945146,0.387005762,0.414066378,0.427542652,0.461390036,0.481674691,0.495150965,0.522157546,0.528803823,0.528706561,0.535385259,0.54890476,0.129865067,0.075733027,0.251637839,0.29220715,0.528868665,0.501905312,-0.147700775,-0.153298778,-0.166785858,-0.207301134,-0.227520947,-0.153763477,-0.153839126,-0.187967491,-0.201908463,-0.188107981,-0.139898153,-0.17359424
3,-0.432765383,-0.428652855,-0.422506939,-0.420448133,-0.412253579,-0.410199857,-0.399971914,-0.385646694,-0.379505861,-0.373375196,-0.363137086,-0.354952698,-0.350865588,-0.342676117,-0.330404619,-0.324253619,-0.316064148,-0.307879761,-0.301733845,-0.291500818,-0.285349819,-0.273063071,-0.268970877,-0.260766155,-0.254625323,-0.238266714,-0.228028605,-0.215726606,-0.203444941,-0.19525547,-0.180935333,-0.166594863,-0.150231171,-0.1420417,-0.129775285,-0.119547342,-0.101145179,-0.095004346,-0.072504906,-0.056146297,-0.035700578,-0.021395692,0.001108832,0.021549467,0.033826049,0.039956714,0.05017449,0.070610042,0.091055761,0.109457924,0.12376281,0.140116335,0.168721024,0.183020827,0.19732063,0.213669071,0.230017513,0.254535091,0.268839977,0.281101308,0.299483138,0.31583158,0.328082744,0.336256964,0.348518295,0.368958931,0.377133151,0.389389399,0.39756362,0.409814784,0.428201697,0.450680804,0.462942135,0.483392937,0.493615796,0.503838656,0.520197264,0.536550789,0.546783815,0.567234617,-0.681491905,-0.645028273,-0.623176634,-0.601295506,-0.572159987,-0.557577483,-0.543053958,-0.513962674,-0.499409659,-0.499453893,-0.47033312,-0.45579485,-0.455824339,-0.433987445,-0.419478664,-0.390328401,-0.368491507,-0.353953237,-0.332101598,-0.310279449,-0.281129186,-0.244724532,-0.237455397,-0.19372263,-0.179169616,-0.164690325,-0.135569551,-0.077269024,-0.048162995,-0.026326101,-0.004533441,0.046453716,0.068231632,0.090068526,0.097278682,0.111802207,0.126266754,0.140819768,0.169852074,0.184331365,0.198781167,0.198677954,0.235008884,0.242160061,0.263967466,0.263923232,0.263849508,0.263702061,0.278151863,0.292616409,0.292513197,0.299693863,0.292188813,0.284786976,0.277385139,0.277267181,0.277149224,0.269673663,0.26957045,0.269481982,0.254752031,0.254634074,0.239948357,0.239889378,0.23980091,0.246952087,0.246893108,0.239506016,0.239447037,0.22476132,0.217329994,0.217167802,0.217079334,0.23882776,0.246052661,0.253277562,0.267756853,0.274937519,0.296759669,0.318508095
3,-0.48309104,-0.474904974,-0.46671383,-0.458522687,-0.454419498,-0.450301074,-0.442115009,-0.435965303,-0.423696361,-0.409380903,-0.401199916,-0.390972413,-0.382786347,-0.360310215,-0.348061586,-0.331709768,-0.311264917,-0.325570219,-0.290840379,-0.27859175,-0.258172291,-0.239804426,-0.221431482,-0.201012023,-0.19284627,-0.182639079,-0.164266136,-0.147934631,-0.131603126,-0.121395935,-0.11527162,-0.098940115,-0.084650048,-0.064230589,-0.045847489,-0.029495671,-0.013143853,0.005244325,0.015471829,0.025709489,0.033890476,0.05025245,0.060474876,0.070717614,0.080940039,0.08503815,0.103441563,0.113669066,0.125958321,0.134154542,0.140304248,0.150526673,0.16077449,0.173063744,0.191462079,0.199653222,0.213973758,0.236500673,0.254934555,0.273348124,0.322474672,0.383860007,0.449358686,0.51690896,0.508717817,0.496438719,0.475968477,0.457554908,0.432996712,0.410485032,0.396149261,0.361363561,0.33885696,0.302024744,0.283585784,0.263105385,0.244686738,0.220128542,0.175115339,0.293818365,-0.387625814,-0.375919722,-0.361281183,-0.346642644,-0.334924704,-0.314409423,-0.302703331,-0.288058868,-0.276364625,-0.261743858,-0.252970213,-0.241270046,-0.229563954,-0.217899331,-0.217934876,-0.206252481,-0.18871704,-0.197472912,-0.182911387,-0.182946932,-0.180073726,-0.18305949,-0.183112807,-0.180239602,-0.180263298,-0.180292919,-0.180346236,-0.180393629,-0.180441022,-0.180470643,-0.180488415,-0.180535808,-0.180577277,-0.177704072,-0.171892495,-0.160210099,-0.148527704,-0.13978368,-0.128083513,-0.110518451,-0.101744806,-0.084197517,-0.075429796,-0.054932287,-0.046164567,-0.037379074,-0.019837708,-0.008137541,0.015286491,0.032857477,0.04750194,0.056269661,0.079699617,0.103123649,0.117732567,0.132371106,0.149924319,0.190913413,0.226049461,0.24945572,0.325557165,0.407487959,0.507001588,0.612374186,0.597735647,0.58017651,0.547978833,0.524572574,0.489454298,0.457262546,0.430911991,0.384093548,0.354834243,0.305089277,0.267020782,0.228958211,0.202619505,0.167501229,0.108982619,0.281653397
3,-0.497250575,-0.473562154,-0.47899473,-0.444505631,-0.412406866,-0.381674005,-0.350941145,-0.321915665,-0.292890186,-0.268303898,-0.24042702,-0.2064967,-0.175080887,-0.145372455,-0.115322547,-0.084589687,-0.053856826,-0.035319545,-0.009464917,-0.00468425,0.022509676,0.031512231,0.054732614,0.070781997,0.102246592,0.129046378,0.153918325,0.178062445,0.212494631,0.255368869,0.308107975,0.387172856,0.502749425,-0.489263065,-0.477624016,-0.43106782,-0.396150673,-0.358323765,-0.335045667,-0.30012852,-0.276850422,-0.2477528,-0.218655178,-0.189557556,-0.160459933,0.043223422,0.083960094,0.121787002,0.142155338,0.162523674,0.194531058,0.226538443,0.241087254,0.273094638,0.293462974,0.316741072,0.334199645,0.351658218,0.35456798,0.377846078,0.488417043,0.468048707,0.444770609,0.438951085,0.421492512,0.409853463,0.264365351,0.369116792,0.398214414,0.203260345,-0.131362311,0.011216038,0.019945325,-0.460165442,-0.311767569,-0.265211373,-0.122633024,0.057772234,0.104328429,0.139245576,-0.276592473,-0.237620526,-0.280177122,-0.231882125,-0.216631073,-0.207922911,-0.194978346,-0.168971537,-0.140678415,-0.109167644,-0.078755404,-0.048763595,-0.030782417,-0.019624201,-0.005940619,-0.01130673,-0.028252343,-0.054588649,-0.064120557,-0.101612725,-0.11264663,-0.152614313,-0.191636294,-0.222562038,-0.221018776,-0.195581445,-0.149826253,-0.097305715,-0.019002862,0.081329288,0.232663025,0.436589718,0.713259437,-0.286740563,-0.25786142,-0.221762491,-0.214542705,-0.203713027,-0.182053669,-0.149564633,-0.12068549,-0.084586561,-0.055707418,-0.041267846,-0.023218382,-0.164004205,-0.228982277,-0.200103134,-0.171223991,-0.12068549,-0.062927204,0.023710226,0.048979476,0.142836691,0.182545513,0.26557305,0.312501658,0.341380801,0.373869837,0.413578659,0.67710084,0.633782125,0.601293089,0.557974375,0.51465566,0.485776517,0.117567441,0.388309408,0.474946838,-0.037657953,-0.005168917,-0.09541624,-0.135125062,-0.236202063,-0.14595474,-0.091806347,-0.00877881,-0.200103134,-0.225372384,-0.178443776
3,-0.486337426,-0.461978707,-0.43361104,-0.404633316,-0.379423593,-0.355007496,-0.332341519,-0.308358639,-0.288029171,-0.264181475,-0.2353424,-0.209109934,-0.178149523,-0.154204772,-0.125532076,-0.097802196,-0.069711828,-0.042869305,-0.015721752,0.010968257,0.041124501,0.077727942,0.138012701,0.164550196,0.174158599,0.191697748,0.209999469,0.254737008,0.266124745,0.284223113,0.277105777,0.294298303,0.293882355,0.319532493,0.312489104,0.308625407,0.333318205,0.342469065,0.353085648,0.408268109,0.496726425,-0.503273575,-0.490277635,0.481818685,0.458425993,0.448029241,0.432434113,0.393446293,0.383049541,0.375251976,0.3700536,0.058151038,0.104936422,0.125729926,0.162118559,0.190709627,0.203705567,0.221899883,0.232296635,0.253090139,0.266086079,-0.245953961,-0.274545029,-0.308334473,-0.321330414,-0.33952473,-0.35252067,-0.383710926,-0.420099558,-0.43049631,-0.482480071,-0.492876823,-0.500674387,-0.201767765,-0.139387252,-0.077006739,-0.025022979,0.013964841,0.037357534,0.065948602,-0.262840583,-0.239317689,-0.224073675,-0.212670201,-0.189901524,-0.149775012,-0.110402954,-0.081287275,-0.0404272,0.002778057,0.033923435,0.053754383,0.080840128,0.097422064,0.103903591,0.107933711,0.110311143,0.11051231,0.104627367,0.093491318,0.07186075,0.043669891,-0.03396176,-0.063904561,-0.098651429,-0.131856013,-0.172655863,-0.209656683,-0.158496316,-0.121645973,-0.155229742,-0.040224727,-0.081803664,0.045571836,0.002313021,-0.031847109,0.097091575,0.137899806,0.185154536,0.375628509,0.675591361,-0.324408639,-0.293553537,0.608101136,0.560104309,0.518964172,0.477824035,0.340690244,0.292693418,0.25840997,0.234411557,0.052709284,0.025282526,-0.005572577,-0.056997748,-0.132421333,-0.16670478,-0.218129952,-0.252413399,-0.221558297,-0.180418159,0.018425837,-0.002144232,-0.053569403,-0.098137885,-0.118707954,-0.135849677,-0.194131538,-0.214701607,-0.221558297,-0.252413399,-0.293553537,-0.320980295,0.066422663,0.093849421,0.117847835,0.11441949,0.097277766,0.090421077,0.066422663
3,-0.453620019,-0.430310468,-0.40323534,-0.375499676,-0.348681996,-0.321861227,-0.295026419,-0.269411411,-0.237172571,-0.20959776,-0.182752564,-0.155889117,-0.129038305,-0.102195916,-0.075362231,-0.048525458,-0.021681665,0.005164935,0.032021363,0.058872175,0.08570979,0.112468508,0.139281977,0.166092076,0.192901783,0.219713062,0.246514514,0.269845327,0.296484811,0.324512256,0.361085859,0.397655735,0.441537184,0.487860629,0.546379981,-0.444697941,-0.423657372,-0.417929177,-0.389229996,-0.366268711,-0.34137701,-0.312658428,-0.278172849,-0.255197013,-0.220696882,-0.205336006,-0.199588409,-0.178504188,-0.145905372,-0.113335658,-0.092265987,-0.063528004,-0.032859604,-0.011789934,0.024626062,0.041883403,0.074457968,0.093582671,0.108865943,0.127995496,0.150951931,0.177759498,0.206468379,0.233256545,0.263886142,0.283015695,0.315551458,0.346171354,0.380627832,0.413178145,0.462966398,0.47444704,0.503165622,0.522295176,-0.333732949,0.013121169,-0.209191989,-0.446608957,-0.053938976,-0.006042337,-0.353952137,-0.293042262,-0.207353176,-0.128496826,-0.088086427,-0.053482739,-0.045273185,-0.037369608,-0.031681184,-0.104093004,-0.11541511,-0.161049592,-0.182929352,-0.188972632,-0.178651547,-0.174137173,-0.182819866,-0.196781385,-0.2292188,-0.25109856,-0.248167833,-0.096902069,-0.04857343,0.006089801,0.061492068,0.113938192,0.18486021,0.227639098,0.27541311,0.334995636,0.382509268,0.43702782,0.506966412,0.573012358,0.646047863,-0.33085312,-0.267205963,-0.230780673,-0.158082076,-0.103570794,-0.076433362,-0.040210716,-0.040514682,-0.013360363,-0.041021293,-0.104989303,-0.105039964,-0.123463697,-0.178464703,-0.178751782,-0.169818551,-0.170071856,-0.197699012,-0.188765781,-0.216443598,-0.243952544,-0.253358611,-0.189694567,-0.107758773,-0.053213717,0.010416553,0.037537098,0.091997719,0.155594215,0.200918962,0.255464018,0.319009853,0.382572575,0.436982536,0.473171407,0.518327284,0.545582925,0.581805571,0.636350627,-0.040024959,-0.1981043,-0.05936059,-0.339955221,-0.188394267,-0.188816442
3,-0.50517047,-0.48972831,-0.496931543,-0.474431313,-0.458529008,-0.442622785,-0.426710964,-0.410799703,-0.394889841,-0.378976957,-0.363331695,-0.347597618,-0.331251235,-0.314682952,-0.29899303,-0.283533125,-0.267619065,-0.250375848,-0.234463748,-0.220823845,-0.205281068,-0.188225491,-0.171450536,-0.156199375,-0.143490678,-0.127656364,-0.111066671,-0.095707716,-0.088488214,-0.074229373,-0.060007171,-0.044677809,-0.030078072,-0.019448548,-0.005888477,0.002550348,0.016384209,0.032302467,0.048217927,0.063527112,0.079372232,0.095506978,0.110531854,0.126824914,0.142742652,0.158662789,0.174206706,0.190508341,0.206859384,0.222257119,0.235011653,0.248548399,0.256531738,0.271115801,0.287016707,0.302913414,0.318808162,0.334096254,0.348528672,0.363811981,0.378754692,0.38496878,0.391615405,0.3981915,0.403519883,0.416169246,0.431312952,0.437910971,0.448513067,0.456428675,0.46836282,0.482903222,0.48821985,0.49482953,-0.492761278,-0.113754461,-0.178360413,-0.276258288,-0.328300653,-0.415744696,-0.303064796,-0.268874563,-0.327741362,-0.233901056,-0.203024784,-0.179150689,-0.165279707,-0.150408414,-0.133036343,-0.121065952,-0.104992062,-0.089585788,-0.062047591,-0.035928354,-0.020638412,0.010575003,0.02044474,0.025801962,0.039172789,0.048918678,0.044930136,0.046930758,0.042396014,0.051521075,0.031980075,0.015020831,0.002878164,-0.01129053,-0.043075021,-0.038693103,-0.076596562,-0.09945923,-0.111585225,-0.141016603,-0.139129596,-0.167304147,-0.165490884,-0.163123481,-0.155754522,-0.142560518,-0.117253655,-0.106635537,-0.088255744,-0.078317732,-0.075021468,-0.076012253,-0.082037143,-0.087425327,-0.113370224,-0.129104008,-0.162821165,-0.171937334,-0.214017092,-0.198134373,-0.164757323,-0.123877938,-0.079497464,-0.028609915,0.042745618,0.10218128,0.154500732,0.226042037,0.201978995,0.303955166,0.26489857,0.351390558,0.383202042,0.445999357,0.465583228,0.544541126,0.554444207,0.6483512,0.63030114,0.672258638,-0.283945968,0.014492262,0.052735224,0.015853719,-0.059113658,-0.162060709
3,-0.631131465,-0.5885784,-0.557229453,-0.389836759,-0.336331505,-0.289522444,-0.239354113,-0.18916618,-0.1389904,-0.092832999,-0.058231709,-0.01936814,0.051718573,0.094533423,0.136165958,0.161078423,0.180410028,0.205297108,0.227338429,0.249904161,0.282415661,0.277213896,0.315417149,0.356711449,-0.625822671,-0.555859408,-0.520838989,-0.459531089,-0.43324361,-0.415711235,-0.367535993,-0.477063464,-0.341292843,-0.301905954,-0.275629557,-0.22311001,-0.17057938,-0.113682281,-0.056851675,-0.03940796,-0.000142977,0.012901021,0.056565722,0.069631884,0.113263338,0.143739969,0.1698058,0.191471914,0.221893133,0.239104118,0.260759149,0.265025878,0.291036297,0.29969166,0.317102128,0.334357443,0.351734664,0.351634922,0.351590592,0.351778993,0.32997989,0.291113874,0.282491758,0.23042659,0.23070365,0.187216268,0.034722289,0.204648901,-0.07433972,-0.275640639,-0.503339861,-0.643288551,0.21760424,0.178483328,0.152450744,0.121963031,0.10890795,0.334313113,0.312691329,0.256381597,-0.328220261,-0.300448414,-0.278188329,-0.321569204,-0.317188446,-0.310925481,-0.308981638,-0.312964145,-0.313272315,-0.302619562,-0.289562968,-0.240814796,-0.158296708,-0.124301787,-0.069954445,-0.017073391,0.037587302,0.098142736,0.176315231,0.264490612,0.379628511,0.266798728,0.515175966,0.671779739,-0.312181644,-0.2888276,-0.288877237,-0.295665049,-0.302403224,-0.30912899,-0.315898188,-0.288939282,-0.309234468,-0.305939835,-0.309327537,-0.306051518,-0.306125973,-0.302856158,-0.2794835,-0.259405475,-0.219255629,-0.192470451,-0.159027758,-0.138943528,-0.095449412,-0.045235735,0.015035568,0.082014024,0.148980071,0.239418049,0.309746979,0.343245514,0.420269187,0.450411044,0.480540491,0.557576573,0.597757442,0.627911708,0.641313603,0.584355546,0.557582778,0.39681587,0.356622592,0.215977141,0.132215292,0.045165016,-0.17239863,0.068593515,-0.28615963,-0.305977063,-0.285551581,-0.325558722,0.122182484,0.038476477,-0.031846248,-0.078709452,-0.102144155,0.570978469,0.490598117,0.309753184
3,0.022515582,0.043210967,0.063906351,0.084601735,0.10529712,0.125992504,0.219121734,0.239817118,0.264651579,0.291555579,0.328807271,0.361919886,0.405380193,0.457118654,-0.542881346,-0.533772463,-0.515554695,-0.497336927,-0.476082864,-0.460901391,-0.436611034,-0.418393266,-0.388030319,-0.366776257,-0.330340721,-0.309086658,-0.278723712,-0.242288176,-0.211925229,-0.181562283,-0.151199336,-0.142090452,-0.108691211,-0.087437149,-0.060110497,-0.03582014,-0.023674961,-0.014566077,-0.005457193,0.012760575,0.018833164,0.149393834,0.176720486,0.194938254,0.237446379,0.273881915,0.273881915,0.313353745,0.31639004,0.334607808,0.346752986,0.364970754,0.377115933,0.392297406,0.419624058,0.437841826,0.44695071,0.252627852,0.289063388,0.307281156,0.170647897,0.210119727,-0.005457193,-0.351594783,-0.400175498,-0.436611034,-0.460901391,-0.497336927,-0.5125184,-0.272651122,-0.236215587,-0.187634872,-0.12083639,-0.060110497,-0.02974755,-0.011529782,0.073486468,0.23137379,0.422660353,0.343716692,-0.221043519,-0.217890878,-0.204649785,-0.190147636,-0.171231789,-0.144749604,-0.002250225,0.060014437,0.123855419,0.199518806,0.285901172,0.393721499,0.527393482,0.68754765,-0.31245235,-0.284700227,-0.256948105,-0.229195982,-0.210694567,-0.178317091,-0.155190322,-0.1274382,-0.113562138,-0.095060723,-0.076559309,-0.071933955,-0.071933955,-0.076559309,-0.085810016,-0.095060723,-0.104311431,-0.113562138,-0.136688907,-0.159815676,-0.178317091,-0.210694567,-0.224570628,-0.243072043,-0.261573458,-0.252322751,-0.233821336,-0.132063553,-0.071933955,-0.048807186,0.039074535,0.126956256,0.136206964,0.228714039,0.233339393,0.311970406,0.358223944,0.432229604,0.46460708,0.487733849,0.570990216,0.626494461,0.658871937,0.089953426,0.182460501,0.214837978,-0.113562138,-0.011804356,-0.243072043,-0.076559309,-0.099686077,-0.145939615,-0.178317091,-0.215319921,-0.229195982,-0.067308601,-0.067308601,-0.081184662,-0.104311431,-0.150564968,-0.187567798,-0.229195982,-0.196818506,0.015947766,0.584866277,0.321221114
