label,feature01,feature02,feature03,feature04,feature05,feature06,feature07,feature08,feature09,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99,feature100,feature101,feature102,feature103,feature104,feature105,feature106,feature107,feature108,feature109,feature110,feature111,feature112,feature113,feature114,feature115,feature116,feature117,feature118,feature119,feature120,feature121,feature122,feature123,feature124,feature125,feature126,feature127,feature128,feature129,feature130,feature131,feature132,feature133,feature134,feature135,feature136,feature137,feature138,feature139,feature140,feature141,feature142,feature143,feature144,feature145,feature146,feature147,feature148,feature149,feature150,feature151,feature152,feature153,feature154,feature155,feature156,feature157,feature158,feature159,feature160
1,-0.511270881,-0.502159263,-0.493047646,-0.491908694,-0.487732536,-0.485454632,-0.482797077,-0.482037775,-0.477481967,-0.472926158,-0.468370349,-0.468370349,-0.466092445,-0.460397684,-0.458879081,-0.449767464,-0.445591306,-0.442933751,-0.428886674,-0.426988421,-0.410283789,-0.404589028,-0.387125095,-0.372318717,-0.354854784,-0.335112946,-0.317649013,-0.288036257,-0.272090926,-0.242098519,-0.228431093,-0.176418945,-0.154019552,-0.111878322,-0.094034738,-0.04240224,-0.02645691,0.013786067,0.035046507,0.069215072,0.092753417,0.142867312,0.159571944,0.192981207,0.208167236,0.230946279,0.247650911,0.263216591,0.277643318,0.286375285,0.303079916,0.30497817,0.317506644,0.321682802,0.330414768,0.335729879,0.342183941,0.344841496,0.349397304,0.349397304,0.355471716,0.356610668,0.361166477,0.363444381,0.363444381,0.36800019,0.370278094,0.372935649,0.384325171,0.390779233,0.392297836,0.410900721,0.416215831,0.430642559,0.432920463,0.448106492,0.453041951,0.470126234,0.472024487,0.488729119,-0.441306008,-0.367986253,-0.302813136,-0.397517821,-0.427049389,-0.24680499,-0.191815173,-0.367986253,-0.323179735,-0.286519857,-0.122568737,-0.23764002,-0.206071792,-0.068597251,-0.157191955,-0.106275458,-0.002405804,-0.067578921,0.002685845,0.072950611,0.079060591,0.150343686,0.157471996,0.239956721,0.24810336,0.327533096,0.334661405,0.407981161,0.411036151,0.463989308,0.482319246,0.528144094,0.537309063,0.554620672,0.554620672,0.558693992,0.557675662,0.540364053,0.532217413,0.499630855,0.483337576,0.414091141,0.41816446,0.330588086,0.337716395,0.246066701,0.25014002,0.156453666,0.162563646,0.074987271,0.081097251,-0.002405804,-0.059432281,0.005740835,-0.118495418,-0.062487271,-0.181631874,-0.232548371,-0.270226578,-0.123587067,-0.315033096,-0.182650204,-0.362894603,-0.40871945,-0.223383401,-0.439269348,-0.276336558,-0.320124745,-0.425012729,-0.396499491,-0.353729633,-0.357802953,-0.307904786,-0.309941446,-0.268189919,-0.232548371,-0.188760183,-0.193851833,-0.137843686,-0.129697047
1,-0.571688159,-0.570515826,-0.570515826,-0.55996483,-0.558792497,-0.557620164,-0.556447831,-0.550586166,-0.545896835,-0.538862837,-0.535345838,-0.524794842,-0.522450176,-0.509554513,-0.499003517,-0.483763189,-0.46852286,-0.456799531,-0.429835873,-0.384114889,-0.372391559,-0.32901524,-0.317291911,-0.273915592,-0.257502931,-0.20123095,-0.18950762,-0.137924971,-0.125029308,-0.060550996,-0.016002345,-0.003106682,0.034407972,0.046131301,0.076611958,0.090679953,0.117643611,0.155158265,0.159847597,0.172743259,0.178604924,0.18915592,0.193845252,0.203223916,0.206740914,0.212602579,0.223153576,0.223153576,0.224325909,0.236049238,0.238393904,0.239566237,0.257151231,0.270046893,0.271219226,0.282942556,0.284114889,0.285287222,0.287631887,0.291148886,0.299355217,0.30052755,0.305216882,0.312250879,0.313423212,0.316940211,0.326318875,0.327491208,0.338042204,0.341559203,0.345076202,0.352110199,0.361488863,0.366178195,0.377901524,0.389624853,0.399003517,0.409554513,0.416588511,0.428311841,-0.284926471,-0.248161765,-0.205882353,-0.220588235,-0.248161765,-0.154411765,-0.1875,-0.123161765,-0.154411765,-0.112132353,-0.086397059,-0.079044118,-0.033088235,-0.034926471,0.009191176,0.011029412,0.0625,0.0625,0.106617647,0.161764706,0.161764706,0.194852941,0.194852941,0.227941176,0.227941176,0.227941176,0.227941176,0.227941176,0.227941176,0.205882353,0.172794118,0.172794118,0.128676471,0.128676471,0.077205882,0.077205882,0.03125,-0.023897059,-0.068014706,-0.068014706,-0.108455882,-0.101102941,-0.139705882,-0.165441176,-0.134191176,-0.202205882,-0.28125,-0.246323529,-0.198529412,-0.292279412,-0.242647059,-0.275735294,-0.286764706,-0.286764706,-0.238970588,-0.264705882,-0.292279412,-0.198529412,-0.238970588,-0.165441176,-0.198529412,-0.137867647,-0.090073529,-0.045955882,-0.126838235,-0.090073529,0.014705882,-0.044117647,0.020220588,0.084558824,0.172794118,0.084558824,0.172794118,0.270220588,0.391544118,0.391544118,0.536764706,0.544117647,0.707720588,0.707720588
1,-0.458694012,-0.454922688,-0.448932937,-0.446847616,-0.443298134,-0.442299842,-0.438528518,-0.437108725,-0.432383477,-0.429055838,-0.428035362,-0.419627526,-0.417520021,-0.410021741,-0.407869867,-0.398375003,-0.390721432,-0.381226568,-0.37077778,-0.358864831,-0.342648135,-0.329825632,-0.309127715,-0.29827961,-0.287054374,-0.267554407,-0.256684118,-0.245569803,-0.21797258,-0.207124476,-0.187912905,-0.16322182,-0.151020476,-0.140105819,-0.10607516,-0.093873816,-0.0465326,-0.03570668,-0.015563369,0.009948533,0.022105508,0.060794862,0.072929654,0.108646316,0.118118996,0.145583113,0.157740089,0.179724693,0.189197373,0.20312909,0.21395501,0.223915744,0.233388424,0.239355991,0.248806487,0.24944983,0.260297935,0.268750139,0.278355924,0.279465137,0.290734743,0.302581139,0.316512856,0.329867782,0.343244892,0.356755108,0.370287508,0.383864277,0.397418861,0.41099563,0.424550214,0.438126983,0.451703751,0.46528052,0.478857289,0.492434057,0.506010826,0.519609779,0.533164363,0.541305988,-0.470157425,-0.398866738,-0.331902749,-0.459839912,-0.390479598,-0.26753478,-0.329439859,-0.211354257,-0.268266991,-0.217012248,-0.168819477,-0.107446915,-0.157836318,-0.09579811,-0.029100379,-0.027236571,0.046916395,0.04771517,0.129123677,0.144899487,0.217055515,0.232565067,0.304388271,0.305786128,0.338535912,0.383533582,0.388525927,0.410958197,0.454890834,0.456621514,0.47812188,0.505546495,0.506544964,0.514333023,0.529842575,0.529842575,0.526714038,0.525515876,0.511737003,0.495228982,0.491701058,0.443508287,0.439381282,0.370087532,0.368290288,0.286815217,0.285949877,0.198949943,0.198949943,0.117275178,0.117075484,0.044320375,0.042523131,-0.023908341,-0.026837183,-0.085414032,-0.135803435,-0.187257871,-0.256618185,-0.218143846,-0.307739799,-0.348543899,-0.365651002,-0.381693071,-0.39513912,-0.398201092,-0.397735139,-0.395671637,-0.393075617,-0.391012115,-0.389414564,-0.386885109,-0.38269154,-0.380162085,-0.377566065,-0.37343906,-0.369778007,-0.364652533,-0.363587499,-0.362056513
1,-0.654323056,-0.62483244,-0.611427614,-0.589979893,-0.589979893,-0.563170241,-0.555127346,-0.522955764,-0.488103217,-0.455931635,-0.421079088,-0.386226542,-0.351373995,-0.319202413,-0.284349866,-0.249497319,-0.214644772,-0.18247319,-0.147620643,-0.139577748,-0.120810992,-0.102044236,-0.091320375,-0.085958445,-0.059148794,-0.056467828,-0.037701072,-0.032339142,-0.024296247,-0.010891421,-0.008210456,-0.005529491,0.015918231,0.018599196,0.023961126,0.048089812,0.050770777,0.056132708,0.077580429,0.080261394,0.082942359,0.101709115,0.107071046,0.107071046,0.112432976,0.115113941,0.131199732,0.141923592,0.144604558,0.149966488,0.149966488,0.152647453,0.168733244,0.174095174,0.18213807,0.18213807,0.190180965,0.19286193,0.198223861,0.216990617,0.222352547,0.225033512,0.230395442,0.241119303,0.241119303,0.246481233,0.262567024,0.265247989,0.27060992,0.273290885,0.28133378,0.289376676,0.294738606,0.300100536,0.302781501,0.324229223,0.326910188,0.332272118,0.337634048,0.345676944,-0.360309829,-0.348344017,-0.363728632,-0.35090812,-0.333814103,-0.344070513,-0.326121795,-0.319284188,-0.312446581,-0.308173077,-0.305608974,-0.303899573,-0.303044872,-0.303899573,-0.303899573,-0.304754274,-0.303044872,-0.297916667,-0.287660256,-0.298771368,-0.272275641,-0.282532051,-0.250053419,-0.267147436,-0.252617521,-0.233814103,-0.207318376,-0.240651709,-0.218429487,-0.191933761,-0.179967949,-0.215010684,-0.182532051,-0.145779915,-0.154326923,-0.14150641,-0.102190171,-0.110737179,-0.087660256,-0.047489316,-0.107318376,-0.055181624,-0.030395299,-0.048344017,0.024305556,-0.002190171,0.016613248,0.036271368,0.067040598,0.017467949,0.114049145,0.085844017,0.104647436,0.137980769,0.159348291,0.114049145,0.17900641,0.220886752,0.196100427,0.249946581,0.221741453,0.273878205,0.293536325,0.314903846,0.361912393,0.332852564,0.352510684,0.393536325,0.366185897,0.414903846,0.437126068,0.460202991,0.482425214,0.531997863,0.502083333,0.564476496,0.537126068,0.591826923,0.614049145,0.636271368
1,-0.664679119,-0.641690613,-0.618702107,-0.593797893,-0.570809387,-0.545905172,-0.521000958,-0.496096743,-0.473108238,-0.448204023,-0.423299808,-0.400311303,-0.373491379,-0.352418582,-0.325598659,-0.302610153,-0.277705939,-0.252801724,-0.229813218,-0.218318966,-0.19533046,-0.172341954,-0.149353448,-0.122533525,-0.099545019,-0.074640805,-0.061230843,-0.047820881,-0.022916667,-0.005675287,-0.00184387,0.011566092,0.017313218,0.03072318,0.032638889,0.053711686,0.057543103,0.076700192,0.084363027,0.088194444,0.105435824,0.11118295,0.116930077,0.132255747,0.136087165,0.139918582,0.155244253,0.162907088,0.170569923,0.170569923,0.185895594,0.19164272,0.193558429,0.199305556,0.203136973,0.206968391,0.222294061,0.22420977,0.228041188,0.233788314,0.237619732,0.241451149,0.243366858,0.25677682,0.260608238,0.262523946,0.266355364,0.27210249,0.279765326,0.281681034,0.285512452,0.297006705,0.302753831,0.308500958,0.312332375,0.318079502,0.323826628,0.325742337,0.329573755,0.335320881,-0.358663683,-0.344170929,-0.33564578,-0.322858056,-0.313480392,-0.306660273,-0.301545183,-0.297282609,-0.294725064,-0.289609974,-0.284494885,-0.282789855,-0.28193734,-0.281084825,-0.276822251,-0.282789855,-0.282789855,-0.281084825,-0.28023231,-0.289609974,-0.28364237,-0.282789855,-0.281084825,-0.276822251,-0.271707161,-0.261476982,-0.264034527,-0.250394288,-0.23504902,-0.23504902,-0.221408781,-0.203505968,-0.217998721,-0.200095908,-0.17963555,-0.17793052,-0.147239983,-0.146387468,-0.107171782,-0.117401961,-0.104614237,-0.058578431,-0.07221867,-0.054315857,-0.026182864,0.002802643,-0.004869991,0.03690324,0.053953538,0.08208653,0.073561381,0.08549659,0.117892157,0.138352515,0.178420716,0.156255328,0.208258738,0.180125746,0.225309037,0.242359335,0.259409633,0.301182864,0.273902387,0.325905797,0.344661125,0.30033035,0.361711424,0.382171782,0.405189685,0.45293052,0.426502558,0.472538363,0.498113811,0.521984228,0.542444587,0.564609974,0.585070332,0.641336317,0.604678176,0.623433504
1,-0.718154762,-0.696329365,-0.674503968,-0.670535714,-0.642757937,-0.611011905,-0.58125,-0.551488095,-0.519742063,-0.486011905,-0.460218254,-0.428472222,-0.400694444,-0.368948413,-0.339186508,-0.307440476,-0.275694444,-0.247916667,-0.214186508,-0.18640873,-0.150694444,-0.122916667,-0.111011905,-0.08125,-0.055456349,-0.039583333,-0.009821429,0.019940476,0.051686508,0.051686508,0.069543651,0.08343254,0.085416667,0.097321429,0.105257937,0.115178571,0.119146825,0.133035714,0.135019841,0.135019841,0.146924603,0.14890873,0.150892857,0.158829365,0.164781746,0.172718254,0.172718254,0.172718254,0.186607143,0.186607143,0.190575397,0.192559524,0.194543651,0.206448413,0.206448413,0.20843254,0.212400794,0.214384921,0.216369048,0.22827381,0.22827381,0.230257937,0.230257937,0.230257937,0.23422619,0.236210317,0.238194444,0.242162698,0.246130952,0.252083333,0.25406746,0.25406746,0.25406746,0.256051587,0.258035714,0.262003968,0.271924603,0.275892857,0.281845238,0.281845238,-0.358863055,-0.343504693,-0.344357935,-0.323026877,-0.310228242,-0.29828285,-0.2871907,-0.276098549,-0.268419369,-0.26159343,-0.256473976,-0.252207765,-0.253061007,-0.247941553,-0.249648038,-0.244528584,-0.249648038,-0.247088311,-0.251354522,-0.253914249,-0.259886945,-0.266712884,-0.274392065,-0.280364761,-0.28377773,-0.294869881,-0.299989334,-0.29828285,-0.299989334,-0.282071246,-0.258180461,-0.230876706,-0.251354522,-0.190774317,-0.218931314,-0.149818686,-0.184801621,-0.192480802,-0.103743601,-0.142139505,-0.046576365,-0.154084898,-0.083265785,-0.104596843,-0.020125853,-0.045723123,0.003764932,0.030215444,0.121512372,0.05837244,0.081409983,0.096768345,0.031921928,0.16502773,0.130044795,0.118952645,0.190625,0.242672782,0.211956058,0.230727389,0.284481655,0.390283703,0.307519198,0.324584044,0.339942406,0.363833191,0.243526024,0.416734215,0.440625,0.470488481,0.491819539,0.390283703,0.577997014,0.514857082,0.535334898,0.551546502,0.592502133,0.628338311,0.641136945,0.575437287
1,-0.539649483,-0.539630128,-0.535672051,-0.527678476,-0.519636515,-0.51961716,-0.503620334,-0.50356227,-0.503533237,-0.484052529,-0.467504089,-0.447771767,-0.430787841,-0.412245846,-0.393713528,-0.375161855,-0.356610183,-0.33805851,-0.319506837,-0.300945487,-0.282393814,-0.263822787,-0.245261436,-0.226700086,-0.208129058,-0.189558031,-0.170977326,-0.152386943,-0.133806238,-0.115225533,-0.09663515,-0.078044768,-0.059454385,-0.040864003,-0.02227362,-0.003702593,0.014858758,0.033381398,0.050742744,0.065771825,0.079639612,0.093042881,0.107384863,0.121233294,0.128152671,0.139233352,0.149394675,0.162333427,0.172485073,0.185423824,0.195120629,0.202040007,0.211272294,0.220494905,0.229727193,0.240807874,0.249353062,0.259262772,0.266636989,0.275869277,0.285091887,0.294314498,0.303546786,0.312769396,0.321992006,0.331224294,0.340446905,0.349669515,0.358901803,0.368114736,0.377337346,0.386569634,0.395792244,0.405005177,0.414237465,0.423460076,0.432682686,0.441905296,0.451118229,0.460350517,-0.337182334,-0.345157493,-0.321241256,-0.301317218,-0.297334259,-0.305300177,-0.269435062,-0.289359099,-0.301317218,-0.277299327,-0.266875248,-0.249141377,-0.235353499,-0.22500335,-0.215235397,-0.207195549,-0.200865323,-0.195126535,-0.189951461,-0.186504491,-0.183630477,-0.182475326,-0.180183507,-0.179610553,-0.180756462,-0.181902371,-0.186504491,-0.193971385,-0.199146459,-0.206040398,-0.212361382,-0.220983426,-0.230751379,-0.239946378,-0.247422512,-0.249141377,-0.245121453,-0.228450319,-0.211788427,-0.192825475,-0.169833358,-0.148458452,-0.131907454,-0.104322458,-0.087466501,-0.066165524,-0.045012406,-0.02340647,-0.002715412,0.017975645,0.038204642,0.054293579,0.073256531,0.093374634,0.113483495,0.134285447,0.151991595,0.177968621,0.197578458,0.21692954,0.238193552,0.25888461,0.28013938,0.300830438,0.322667404,0.343931416,0.365195428,0.387032395,0.408296407,0.431288524,0.453698446,0.474962458,0.497954575,0.520937451,0.542774418,0.564611384,0.587603501,0.610586378,0.634724404,0.654842507
1,-0.405639941,-0.405639941,-0.383002494,-0.377373797,-0.377373797,-0.377373797,-0.371554297,-0.349066768,-0.343369927,-0.337673086,-0.332098904,-0.315117412,-0.303778246,-0.286824011,-0.286783125,-0.275484845,-0.269842519,-0.264186565,-0.252888285,-0.241521861,-0.224472224,-0.218911672,-0.207545248,-0.196192452,-0.184935059,-0.173636779,-0.173541377,-0.156641658,-0.150944817,-0.145247976,-0.133963325,-0.122637787,-0.116968204,-0.111298621,-0.08300522,-0.082977962,-0.077335637,-0.077335637,-0.066010099,-0.066010099,-0.060340516,-0.054670932,-0.032033486,-0.026377532,-0.015051994,-0.010227397,0.001997642,0.009398084,0.018938248,0.029009935,0.036015142,0.064390315,0.087900005,0.107525486,0.109828754,0.127164595,0.146803704,0.166442814,0.186095552,0.205734661,0.225401028,0.245053766,0.264692875,0.284331984,0.303930207,0.32352843,0.343126652,0.362711246,0.382309469,0.401894063,0.421465028,0.441049622,0.460634216,0.478583354,0.499789776,0.520982569,0.538918077,0.556853586,0.578046379,0.594360059,-0.398756788,-0.398756788,-0.344260703,-0.289827766,-0.289827766,-0.289827766,-0.562118748,-0.235331681,-0.289827766,-0.344260703,-0.180898743,-0.153619127,-0.153619127,-0.071969721,-0.153619127,-0.071969721,-0.044690105,-0.017473636,0.037022449,-0.017473636,-0.09918619,0.091455386,0.037022449,0.009742833,0.145951471,0.200384409,0.037022449,0.200384409,0.145951471,0.091455386,0.200384409,0.200384409,0.200384409,0.200384409,0.254880494,0.227600878,0.254880494,0.254880494,0.282096963,0.282096963,0.282096963,0.254880494,0.309313431,0.3365299,0.363809516,0.25197572,0.254880494,0.246734497,0.363809516,0.2363152,0.227600878,0.17316794,0.142036341,0.100169708,-0.017473636,0.063481151,0.011132072,-0.03073456,-0.104048529,-0.166880052,-0.261095763,-0.323927286,-0.376339511,-0.418206144,-0.412964922,-0.392000032,-0.360615844,-0.318749211,-0.287301875,-0.24019402,-0.177362497,-0.130254641,-0.072601193,-0.017663078,0.060892113,0.139447304,0.210109087,0.296494538,0.398603656,0.437881252
1,-0.450538961,-0.443243757,-0.443243757,-0.443208386,-0.435922025,-0.43590434,-0.435895497,-0.421243191,-0.402912334,-0.399260311,-0.399216097,-0.399180727,-0.395599445,-0.384572634,-0.384554948,-0.373563508,-0.362563225,-0.357850081,-0.34304745,-0.328235976,-0.319074968,-0.302830981,-0.285888423,-0.268945865,-0.251994464,-0.235051906,-0.218100506,-0.201149105,-0.184197704,-0.167237461,-0.149560961,-0.134846757,-0.133316974,-0.112112249,-0.095143163,-0.078174077,-0.044235905,-0.035570087,-0.031882693,-0.027266819,-0.010306575,0.015947315,0.023649282,0.030652678,0.040609525,0.04535804,0.057578611,0.078456158,0.091543311,0.10852124,0.125499169,0.142477097,0.159463869,0.176441798,0.193437412,0.21041534,0.227393269,0.24438004,0.261366812,0.278362426,0.294915906,0.312318283,0.329305054,0.346282983,0.363269755,0.380229998,0.397207927,0.414159327,0.431101885,0.448044443,0.464076206,0.477667392,0.490347782,0.500923617,0.504416472,0.513595165,0.519917675,0.532589223,0.54526077,0.549461039,-0.550256587,-0.452422693,-0.452422693,-0.517632688,-0.403505746,-0.436129645,-0.452422693,-0.354626602,-0.273085756,-0.224168809,-0.305709655,-0.354626602,-0.207875761,-0.191582713,-0.224168809,-0.158958814,-0.11007967,-0.143459627,-0.082332344,-0.026686482,0.019017219,0.049335142,0.080673742,0.119081484,0.153557725,0.185690186,0.212303425,0.236610687,0.256192587,0.269537009,0.297511152,0.297511152,0.287531187,0.28443135,0.285981269,0.273430707,0.263261728,0.281218104,0.264925056,0.260917949,0.265605508,0.216008109,0.237404548,0.216008109,0.244435886,0.216008109,0.230335406,0.216008109,0.189583885,0.161382924,0.140213303,0.122219124,0.093224303,0.06498554,0.0226841,0.002308339,-0.01413592,-0.050199883,-0.087813764,-0.134046705,-0.151284826,-0.184967206,-0.214755888,-0.238269289,-0.260194968,-0.263332609,-0.282914509,-0.250782047,-0.218687389,-0.183417287,-0.140095169,-0.069781783,0.00597522,0.049335142,0.121425264,0.143350943,0.210224266,0.297473349,0.372171871,0.449743413
1,-0.496335565,-0.487298761,-0.478867777,-0.469292468,-0.459161824,-0.44843658,-0.437705726,-0.426980482,-0.416249628,-0.404178119,-0.390760345,-0.377336962,-0.363913578,-0.350490195,-0.337066811,-0.323643428,-0.310220044,-0.296785442,-0.283350839,-0.269916237,-0.256476025,-0.243035813,-0.229589992,-0.216138562,-0.20269274,-0.189246919,-0.175806707,-0.162360886,-0.148915065,-0.135469243,-0.122017813,-0.108566382,-0.095114951,-0.081663521,-0.06821209,-0.054760659,-0.04129801,-0.02784097,-0.01438393,-0.00092128,0.01254137,0.026009629,0.039472278,0.052940537,0.066403187,0.079871446,0.093339705,0.106802354,0.118935567,0.129733734,0.141878166,0.155357644,0.168837122,0.182322209,0.195807296,0.206599854,0.2147111,0.224163002,0.234955559,0.247099991,0.260585078,0.274070166,0.287544034,0.301001074,0.314452505,0.327881498,0.341310491,0.354739484,0.368168477,0.38159186,0.395015244,0.408433018,0.421850792,0.433922301,0.44330128,0.452680259,0.464751768,0.478169542,0.491587317,0.503664435,-0.625611675,-0.563415939,-0.526631484,-0.436506421,-0.398567861,-0.347661365,-0.296775852,-0.24719133,-0.198907798,-0.149323275,-0.100263346,-0.056407378,-0.013600596,0.028157,0.073565763,0.11374958,0.155507176,0.186835865,0.212918625,0.234846609,0.255725407,0.275555019,0.284955724,0.292258058,0.298532189,0.311059468,0.324635933,0.337163211,0.347592119,0.355943638,0.362217769,0.367421731,0.367421731,0.370569288,0.372646676,0.374388325,0.363245971,0.354894452,0.344465545,0.33088908,0.317312615,0.300609577,0.284955724,0.265126112,0.246324702,0.228593461,0.208742866,0.189962439,0.156031769,0.103824282,0.050064,0.01353135,-0.024050487,-0.068934657,-0.117994586,-0.161493831,-0.220667912,-0.265468147,-0.311128714,-0.363336201,-0.412396131,-0.456231115,-0.488608989,-0.493812951,-0.487559804,-0.4572803,-0.421796836,-0.383165813,-0.347661365,-0.310079528,-0.264146173,-0.211959669,-0.163927942,-0.108866669,-0.053637527,-0.004472679,0.049035798,0.101222301,0.149254029,0.197789365
1,-0.408558834,-0.388209483,-0.370480882,-0.351144595,-0.33055299,-0.309864484,-0.28815851,-0.266840143,-0.250286107,-0.242372471,-0.228806238,-0.205065329,-0.172845524,-0.140625719,-0.105014355,-0.071098771,-0.042270525,-0.033791629,-0.015703317,-0.003267603,0.022169085,0.047605774,0.071346682,0.091696033,0.113741163,0.134090513,0.154439864,0.174789214,0.195138565,0.215487915,0.235837266,0.252455902,0.264665512,0.283319083,0.301972655,0.295189538,0.317234668,0.332496681,0.352846031,0.371499602,0.395240511,0.4206772,0.452897004,0.490204147,0.530902848,0.583472004,-0.401235999,-0.385944002,-0.370652005,-0.365554672,-0.345165343,-0.329873346,-0.299289351,-0.268705357,-0.238121363,-0.268705357,-0.391041334,-0.416527996,-0.370652005,-0.324776013,-0.23302403,-0.171856041,-0.141272047,-0.115785385,-0.075006726,-0.024033402,0.016745257,0.057523916,0.093205243,0.123789237,0.133983902,0.169665229,0.215541221,0.195151891,0.215541221,0.23593055,0.246125215,0.307293204,0.312390536,0.337877198,-0.172425031,-0.156406064,-0.135345369,-0.104597663,-0.081674818,-0.064576001,-0.050748053,-0.04881929,-0.0323284,-0.0198405,-0.0218962,-0.013125852,-0.003611993,-0.000133632,0.000357238,0.000165117,-0.01767593,0.002592252,-0.005293697,-0.012619932,-0.021339048,-0.028211235,-0.037844209,-0.048249512,-0.060775196,-0.070784729,-0.082443305,-0.089814368,-0.093557536,-0.087076636,-0.073339945,-0.058579503,-0.040364076,-0.007482281,0.032088032,0.008776004,0.068016682,0.104736873,0.151718275,0.206228921,0.269417697,0.348823452,0.439272354,0.546908448,0.673324424,0.827574969,-0.166678014,-0.148919982,-0.13116195,-0.125242606,-0.107513449,-0.083807198,-0.06613579,-0.054412602,-0.030792975,-0.042516164,-0.142942888,-0.160643171,-0.119265512,-0.089784291,-0.024873631,-0.001427254,0.004347716,0.004203342,0.003972343,-0.008212843,-0.014392061,-0.026519498,-0.038618059,-0.050687746,-0.062641933,-0.074740495,-0.092845025,-0.080833088,-0.075000369,-0.06321943,-0.051380742,0.031547824,0.061260043,0.090856763
1,-0.350277711,-0.329392467,-0.304709904,-0.289520635,-0.25534478,-0.232560876,-0.209776973,-0.186993069,-0.164209166,-0.141425262,-0.118641359,-0.095857455,-0.073073552,-0.050289648,-0.031303062,-0.012316475,0.004771452,0.02185938,0.040845966,0.06362987,0.088312432,0.114893653,0.149069508,0.187042681,0.230711829,0.280076954,0.337036712,0.405388423,0.485132085,0.583862334,-0.416137666,-0.410430499,-0.399016167,-0.381894667,-0.364773168,-0.364773168,-0.341944502,-0.341944502,-0.319115837,-0.319115837,-0.290580005,-0.256337006,-0.227801174,-0.216386841,-0.193558176,-0.182143843,-0.17072951,-0.147900845,-0.136486512,-0.113657846,-0.10795068,-0.085122014,-0.068000515,-0.033757516,-0.022343184,-0.005221684,0.017606981,0.046142813,0.080385812,0.126043143,0.143164642,0.165993308,0.177407641,0.200236306,0.223064972,0.263015137,0.280136636,0.320086801,0.3543298,0.377158465,0.411401464,0.434230129,0.457058795,0.474180294,0.508423293,0.542666291,0.565494957,-0.153608011,-0.130779345,-0.113657846,-0.213196271,-0.205591411,-0.19869388,-0.197513983,-0.198513449,-0.199353771,-0.202595446,-0.209908981,-0.218475397,-0.226728593,-0.230283488,-0.223502122,-0.207637376,-0.183503621,-0.160124229,-0.137298193,-0.115611507,-0.090949231,-0.062850658,-0.03195135,0.003637135,0.044854458,0.09417901,0.149749716,0.216255755,0.291661196,0.378306066,0.480400591,0.597005109,0.732311599,-0.267688401,-0.250768712,-0.24517452,-0.228309677,-0.222742907,-0.222742907,-0.211554523,-0.211554523,-0.211664213,-0.211664213,-0.194854215,-0.19501875,-0.200804899,-0.200859744,-0.200969434,-0.201024279,-0.212377199,-0.229434,-0.235137882,-0.223949498,-0.218327883,-0.207139499,-0.195923693,-0.179141117,-0.145301739,-0.122787859,-0.089003326,-0.043948143,-0.004569418,0.034754461,0.068566415,0.113649022,0.136190325,0.186921968,0.226355537,0.260057802,0.316465905,0.35016817,0.400844968,0.451576611,0.496604372,0.541686979,0.569822474,0.614932503,0.637364116,0.671093803,0.704878335,-0.22375754,-0.22386723,-0.223949498
